"Gameday","Home","Away","GoalsHome","GoalsAway","Season"
10.0,"1. FSV Mainz 05","Werder Bremen",0.0,3.0,"1. Fußball-Bundesliga 2015/2016"
10.0,"SV Darmstadt 98","VfL Wolfsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
10.0,"FC Ingolstadt 04","Hertha BSC",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
10.0,"Borussia Dortmund","FC Augsburg",3.0,0.0,"1. Fußball-Bundesliga 2015/2016"
10.0,"Borussia Mönchengladbach","FC Schalke 04",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"Eintracht Frankfurt","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"FC Schalke 04","FC Ingolstadt 04",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"FC Augsburg","1. FSV Mainz 05",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"Werder Bremen","Borussia Dortmund",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"1. FC Köln","TSG 1899 Hoffenheim",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"Hertha BSC","Borussia Mönchengladbach",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"VfL Wolfsburg","Bayer 04 Leverkusen",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"VfB Stuttgart","SV Darmstadt 98",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
11.0,"Hamburger SV","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"Hannover 96","Hertha BSC",1.0,3.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"Bayern München","VfB Stuttgart",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"Bayer 04 Leverkusen","1. FC Köln",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"Borussia Mönchengladbach","FC Ingolstadt 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"TSG 1899 Hoffenheim","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"1. FSV Mainz 05","VfL Wolfsburg",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"SV Darmstadt 98","Hamburger SV",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"Borussia Dortmund","FC Schalke 04",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
12.0,"FC Augsburg","Werder Bremen",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"Hamburger SV","Borussia Dortmund",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"Borussia Mönchengladbach","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"VfL Wolfsburg","Werder Bremen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"VfB Stuttgart","FC Augsburg",0.0,3.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"Eintracht Frankfurt","Bayer 04 Leverkusen",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"1. FC Köln","1. FSV Mainz 05",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"FC Schalke 04","Bayern München",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"Hertha BSC","TSG 1899 Hoffenheim",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
13.0,"FC Ingolstadt 04","SV Darmstadt 98",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"SV Darmstadt 98","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"Bayern München","Hertha BSC",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"Werder Bremen","Hamburger SV",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"Hannover 96","FC Ingolstadt 04",3.0,0.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"TSG 1899 Hoffenheim","Borussia Mönchengladbach",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"1. FSV Mainz 05","Eintracht Frankfurt",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"Borussia Dortmund","VfB Stuttgart",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"Bayer 04 Leverkusen","FC Schalke 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
14.0,"FC Augsburg","VfL Wolfsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"FC Schalke 04","Hannover 96",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"Borussia Mönchengladbach","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"Hamburger SV","1. FSV Mainz 05",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"1. FC Köln","FC Augsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"Hertha BSC","Bayer 04 Leverkusen",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"FC Ingolstadt 04","TSG 1899 Hoffenheim",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"VfL Wolfsburg","Borussia Dortmund",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"VfB Stuttgart","Werder Bremen",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
15.0,"Eintracht Frankfurt","SV Darmstadt 98",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"1. FSV Mainz 05","VfB Stuttgart",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"Bayern München","FC Ingolstadt 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"VfL Wolfsburg","Hamburger SV",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"Werder Bremen","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"TSG 1899 Hoffenheim","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"SV Darmstadt 98","Hertha BSC",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"Bayer 04 Leverkusen","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"FC Augsburg","FC Schalke 04",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
16.0,"Borussia Dortmund","Eintracht Frankfurt",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"FC Schalke 04","TSG 1899 Hoffenheim",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"Hamburger SV","FC Augsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"Eintracht Frankfurt","Werder Bremen",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"1. FC Köln","Borussia Dortmund",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"Hannover 96","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"FC Ingolstadt 04","Bayer 04 Leverkusen",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"VfB Stuttgart","VfL Wolfsburg",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"Hertha BSC","1. FSV Mainz 05",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
17.0,"Borussia Mönchengladbach","SV Darmstadt 98",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"Hamburger SV","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"Hannover 96","SV Darmstadt 98",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"1. FC Köln","VfB Stuttgart",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"Hertha BSC","FC Augsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"FC Ingolstadt 04","1. FSV Mainz 05",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"Borussia Mönchengladbach","Borussia Dortmund",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"Eintracht Frankfurt","VfL Wolfsburg",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
18.0,"FC Schalke 04","Werder Bremen",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"1. FSV Mainz 05","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"SV Darmstadt 98","FC Schalke 04",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"Borussia Dortmund","FC Ingolstadt 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"FC Augsburg","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"Bayer 04 Leverkusen","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"Werder Bremen","Hertha BSC",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"VfB Stuttgart","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"VfL Wolfsburg","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
19.0,"Bayern München","TSG 1899 Hoffenheim",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Borussia Mönchengladbach","Werder Bremen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Hannover 96","1. FSV Mainz 05",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Hertha BSC","Borussia Dortmund",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"FC Schalke 04","VfL Wolfsburg",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Eintracht Frankfurt","VfB Stuttgart",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"FC Ingolstadt 04","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Bayer 04 Leverkusen","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"Hamburger SV","1. FC Köln",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
20.0,"TSG 1899 Hoffenheim","SV Darmstadt 98",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"1. FSV Mainz 05","FC Schalke 04",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"Borussia Dortmund","Hannover 96",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"VfB Stuttgart","Hertha BSC",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"Werder Bremen","TSG 1899 Hoffenheim",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"VfL Wolfsburg","FC Ingolstadt 04",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"SV Darmstadt 98","Bayer 04 Leverkusen",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"1. FC Köln","Eintracht Frankfurt",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"Hamburger SV","Borussia Mönchengladbach",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
21.0,"FC Augsburg","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Eintracht Frankfurt","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"FC Ingolstadt 04","Werder Bremen",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Borussia Mönchengladbach","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"TSG 1899 Hoffenheim","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Bayern München","SV Darmstadt 98",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Hertha BSC","VfL Wolfsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Bayer 04 Leverkusen","Borussia Dortmund",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"Hannover 96","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
22.0,"FC Schalke 04","VfB Stuttgart",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"1. FC Köln","Hertha BSC",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"VfB Stuttgart","Hannover 96",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"Hamburger SV","FC Ingolstadt 04",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"VfL Wolfsburg","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"Werder Bremen","SV Darmstadt 98",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"FC Augsburg","Borussia Mönchengladbach",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"Borussia Dortmund","TSG 1899 Hoffenheim",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"1. FSV Mainz 05","Bayer 04 Leverkusen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
23.0,"Eintracht Frankfurt","FC Schalke 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"FC Ingolstadt 04","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"Hannover 96","VfL Wolfsburg",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"FC Schalke 04","Hamburger SV",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"Borussia Mönchengladbach","VfB Stuttgart",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"TSG 1899 Hoffenheim","FC Augsburg",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"Bayer 04 Leverkusen","Werder Bremen",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"Hertha BSC","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"SV Darmstadt 98","Borussia Dortmund",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
24.0,"Bayern München","1. FSV Mainz 05",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"1. FC Köln","FC Schalke 04",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"FC Augsburg","Bayer 04 Leverkusen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"VfL Wolfsburg","Borussia Mönchengladbach",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"Werder Bremen","Hannover 96",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"VfB Stuttgart","TSG 1899 Hoffenheim",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"Eintracht Frankfurt","FC Ingolstadt 04",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"Borussia Dortmund","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"1. FSV Mainz 05","SV Darmstadt 98",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
25.0,"Hamburger SV","Hertha BSC",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Hertha BSC","FC Schalke 04",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"TSG 1899 Hoffenheim","VfL Wolfsburg",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"FC Ingolstadt 04","VfB Stuttgart",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"SV Darmstadt 98","FC Augsburg",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Borussia Mönchengladbach","Eintracht Frankfurt",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Hannover 96","1. FC Köln",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Bayern München","Werder Bremen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Bayer 04 Leverkusen","Hamburger SV",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
26.0,"Borussia Dortmund","1. FSV Mainz 05",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"FC Schalke 04","Borussia Mönchengladbach",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"Hertha BSC","FC Ingolstadt 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"1. FC Köln","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"VfL Wolfsburg","SV Darmstadt 98",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"Hamburger SV","TSG 1899 Hoffenheim",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"Werder Bremen","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"Eintracht Frankfurt","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"VfB Stuttgart","Bayer 04 Leverkusen",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
27.0,"FC Augsburg","Borussia Dortmund",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"Bayer 04 Leverkusen","VfL Wolfsburg",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"Bayern München","Eintracht Frankfurt",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"FC Ingolstadt 04","FC Schalke 04",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"Hannover 96","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"SV Darmstadt 98","VfB Stuttgart",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"1. FSV Mainz 05","FC Augsburg",2.0,2.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"Borussia Dortmund","Werder Bremen",3.0,2.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"Borussia Mönchengladbach","Hertha BSC",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
28.0,"TSG 1899 Hoffenheim","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"Hertha BSC","Hannover 96",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"Eintracht Frankfurt","TSG 1899 Hoffenheim",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"VfB Stuttgart","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"Hamburger SV","SV Darmstadt 98",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"FC Ingolstadt 04","Borussia Mönchengladbach",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"Werder Bremen","FC Augsburg",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"VfL Wolfsburg","1. FSV Mainz 05",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"FC Schalke 04","Borussia Dortmund",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
29.0,"1. FC Köln","Bayer 04 Leverkusen",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"Hannover 96","Borussia Mönchengladbach",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"FC Augsburg","VfB Stuttgart",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"Bayer 04 Leverkusen","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"TSG 1899 Hoffenheim","Hertha BSC",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"SV Darmstadt 98","FC Ingolstadt 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"Werder Bremen","VfL Wolfsburg",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"Bayern München","FC Schalke 04",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"Borussia Dortmund","Hamburger SV",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
30.0,"1. FSV Mainz 05","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"Hamburger SV","Werder Bremen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"VfL Wolfsburg","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"FC Ingolstadt 04","Hannover 96",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"Hertha BSC","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"1. FC Köln","SV Darmstadt 98",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"VfB Stuttgart","Borussia Dortmund",0.0,2.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"FC Schalke 04","Bayer 04 Leverkusen",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"Borussia Mönchengladbach","TSG 1899 Hoffenheim",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
31.0,"Eintracht Frankfurt","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"FC Augsburg","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"Borussia Dortmund","VfL Wolfsburg",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"1. FSV Mainz 05","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"SV Darmstadt 98","Eintracht Frankfurt",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"Hannover 96","FC Schalke 04",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"TSG 1899 Hoffenheim","FC Ingolstadt 04",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"Bayern München","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"Bayer 04 Leverkusen","Hertha BSC",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
32.0,"Werder Bremen","VfB Stuttgart",3.0,1.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"Eintracht Frankfurt","Borussia Dortmund",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"Hamburger SV","VfL Wolfsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"FC Schalke 04","FC Augsburg",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"1. FC Köln","Werder Bremen",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"Hannover 96","TSG 1899 Hoffenheim",1.0,0.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"VfB Stuttgart","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"FC Ingolstadt 04","Bayern München",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
33.0,"Hertha BSC","SV Darmstadt 98",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"TSG 1899 Hoffenheim","FC Schalke 04",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"Bayer 04 Leverkusen","FC Ingolstadt 04",2.0,1.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"SV Darmstadt 98","Borussia Mönchengladbach",0.0,1.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"FC Augsburg","Hamburger SV",1.0,1.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"VfL Wolfsburg","VfB Stuttgart",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"Werder Bremen","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"Borussia Dortmund","1. FC Köln",1.0,2.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"Bayern München","Hannover 96",2.0,0.0,"1. Fußball-Bundesliga 2015/2016"
34.0,"1. FSV Mainz 05","Hertha BSC",0.0,0.0,"1. Fußball-Bundesliga 2015/2016"
1.0,"Bayern München","Werder Bremen",6.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"Borussia Dortmund","1. FSV Mainz 05",2.0,1.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"1. FC Köln","SV Darmstadt 98",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"Hamburger SV","FC Ingolstadt 04",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"FC Augsburg","VfL Wolfsburg",0.0,1.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"Eintracht Frankfurt","FC Schalke 04",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"Hertha BSC","SC Freiburg",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
1.0,"TSG 1899 Hoffenheim","RB Leipzig",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"FC Schalke 04","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"Bayer 04 Leverkusen","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"VfL Wolfsburg","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"FC Ingolstadt 04","Hertha BSC",0.0,1.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"SV Darmstadt 98","Eintracht Frankfurt",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"SC Freiburg","Borussia Mönchengladbach",0.0,1.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"RB Leipzig","Borussia Dortmund",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"Werder Bremen","FC Augsburg",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
2.0,"1. FSV Mainz 05","TSG 1899 Hoffenheim",4.0,1.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"1. FC Köln","SC Freiburg",3.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Bayern München","FC Ingolstadt 04",1.0,1.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Borussia Dortmund","SV Darmstadt 98",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Hamburger SV","RB Leipzig",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"TSG 1899 Hoffenheim","VfL Wolfsburg",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Eintracht Frankfurt","Bayer 04 Leverkusen",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Borussia Mönchengladbach","Werder Bremen",4.0,0.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"FC Augsburg","1. FSV Mainz 05",0.0,1.0,"1. Fußball-Bundesliga 2016/2017"
3.0,"Hertha BSC","FC Schalke 04",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
4.0,"VfL Wolfsburg","Borussia Dortmund",0.0,2.0,"1. Fußball-Bundesliga 2016/2017"
4.0,"FC Ingolstadt 04","Eintracht Frankfurt",0.0,1.0,"1. Fußball-Bundesliga 2016/2017"
4.0,"SV Darmstadt 98","TSG 1899 Hoffenheim",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
4.0,"SC Freiburg","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2016/2017"
4.0,"Bayern München","Hertha BSC",1.0,0.0,"1. Fußball-Bundesliga 2016/2017"
